Order_ID,Product,Category,Quantity,Price,Customer_Name,City,Payment_Mode,Order_Status,Rating
359,Skirt,Winter,9,1691,Customer_358,Mumbai,UPI,Cancelled,4
360,Skirt,Winter,4,1005,Customer_359,Chennai,UPI,Cancelled,1
361,Kurta,Casual,6,1480,Customer_360,Chennai,Cash,Pending,2
362,Skirt,Casual,3,242,Customer_361,Bangalore,UPI,Pending,5
363,T-shirt,Ethnic,6,1759,Customer_362,Bangalore,Cash,Delivered,5
364,Shirt,Winter,8,1406,Customer_363,Bangalore,UPI,Pending,4
365,Shirt,Denim,8,1139,Customer_364,Delhi,Cash,Pending,1
366,Jeans,Winter,10,807,Customer_365,Chennai,Card,Pending,4
367,Hoodie,Formal,9,1251,Customer_366,Delhi,UPI,Cancelled,5
368,Dress,Denim,3,1370,Customer_367,Chennai,Card,Cancelled,5
369,T-shirt,Denim,9,1667,Customer_368,Bangalore,UPI,Pending,1
370,Skirt,Winter,9,543,Customer_369,Mumbai,UPI,Pending,1
371,Hoodie,Ethnic,10,1474,Customer_370,Delhi,Cash,Cancelled,4
372,Dress,Ethnic,4,1270,Customer_371,Chennai,Card,Cancelled,1
373,Jeans,Formal,9,720,Customer_372,Bangalore,Cash,Pending,5
374,T-shirt,Formal,9,511,Customer_373,Delhi,Cash,Delivered,2
375,Shirt,Ethnic,7,600,Customer_374,Mumbai,UPI,Delivered,5
376,Dress,Denim,4,1243,Customer_375,Hyderabad,UPI,Pending,4
377,Dress,Denim,1,1355,Customer_376,Hyderabad,UPI,Pending,4
378,Jacket,Ethnic,7,1197,Customer_377,Chennai,UPI,Cancelled,1
379,Dress,Ethnic,2,1766,Customer_378,Delhi,Card,Cancelled,5
380,T-shirt,Casual,1,1577,Customer_379,Bangalore,Cash,Pending,4
381,Kurta,Formal,3,1617,Customer_380,Mumbai,Card,Cancelled,4
382,Dress,Ethnic,3,1551,Customer_381,Mumbai,Cash,Cancelled,4
383,Shirt,Formal,10,1630,Customer_382,Hyderabad,Cash,Pending,1
384,Shirt,Formal,7,302,Customer_383,Hyderabad,UPI,Pending,2
385,Shirt,Winter,10,1601,Customer_384,Chennai,UPI,Cancelled,4
386,Jacket,Ethnic,6,638,Customer_385,Bangalore,Cash,Delivered,2
387,Jeans,Winter,2,1497,Customer_386,Hyderabad,Card,Pending,2
388,Skirt,Casual,4,1996,Customer_387,Bangalore,Card,Cancelled,3
389,Skirt,Formal,3,1569,Customer_388,Bangalore,Card,Cancelled,2
390,Skirt,Casual,4,202,Customer_389,Bangalore,UPI,Delivered,4
391,Jeans,Ethnic,7,1078,Customer_390,Hyderabad,Card,Cancelled,2
392,Dress,Winter,3,987,Customer_391,Bangalore,Cash,Pending,3
393,T-shirt,Formal,7,634,Customer_392,Mumbai,Cash,Delivered,1
394,Hoodie,Denim,4,1805,Customer_393,Chennai,Cash,Cancelled,1
395,Shirt,Winter,10,1099,Customer_394,Chennai,Cash,Cancelled,3
396,T-shirt,Denim,1,1563,Customer_395,Hyderabad,Cash,Cancelled,1
397,Kurta,Ethnic,7,1359,Customer_396,Chennai,UPI,Pending,3
398,Jacket,Casual,9,1414,Customer_397,Chennai,UPI,Pending,3
399,T-shirt,Casual,1,730,Customer_398,Delhi,Card,Pending,1
400,Dress,Denim,7,630,Customer_399,Hyderabad,Card,Cancelled,5
401,Kurta,Formal,1,1279,Customer_400,Hyderabad,Cash,Pending,3
402,Jacket,Casual,10,1384,Customer_401,Hyderabad,Cash,Cancelled,4
403,Jeans,Ethnic,5,1118,Customer_402,Chennai,Card,Delivered,1
404,Dress,Winter,1,1821,Customer_403,Mumbai,Cash,Cancelled,5
405,T-shirt,Formal,3,1754,Customer_404,Mumbai,UPI,Pending,3
406,Skirt,Ethnic,8,1904,Customer_405,Delhi,UPI,Delivered,2
407,Skirt,Formal,3,1226,Customer_406,Mumbai,UPI,Cancelled,4
408,T-shirt,Formal,8,979,Customer_407,Bangalore,Card,Cancelled,3
409,Skirt,Denim,6,496,Customer_408,Mumbai,Card,Delivered,3
410,Jeans,Winter,2,1623,Customer_409,Mumbai,Cash,Delivered,4
411,Shirt,Casual,1,1184,Customer_410,Chennai,UPI,Cancelled,2
412,Dress,Formal,8,1805,Customer_411,Chennai,Card,Cancelled,5
413,Hoodie,Denim,4,528,Customer_412,Hyderabad,Card,Delivered,1
414,Kurta,Winter,3,624,Customer_413,Chennai,Card,Pending,5
415,T-shirt,Winter,8,767,Customer_414,Mumbai,UPI,Delivered,2
416,Shirt,Winter,10,990,Customer_415,Mumbai,Card,Cancelled,2
417,Shirt,Formal,9,1560,Customer_416,Mumbai,Card,Pending,1
418,Hoodie,Casual,1,1112,Customer_417,Chennai,Card,Delivered,1
419,Jeans,Winter,4,1204,Customer_418,Delhi,Card,Pending,1
420,Dress,Formal,8,936,Customer_419,Delhi,Cash,Cancelled,4
421,Kurta,Winter,7,1026,Customer_420,Chennai,UPI,Cancelled,2
422,Dress,Ethnic,5,829,Customer_421,Chennai,UPI,Cancelled,5
423,T-shirt,Winter,8,1294,Customer_422,Delhi,Cash,Cancelled,3
424,Hoodie,Ethnic,3,1063,Customer_423,Mumbai,Card,Cancelled,2
425,Kurta,Ethnic,6,1029,Customer_424,Delhi,UPI,Cancelled,3
426,Jeans,Denim,8,1474,Customer_425,Delhi,Card,Cancelled,2
427,Hoodie,Denim,6,1795,Customer_426,Bangalore,Cash,Delivered,2
428,T-shirt,Ethnic,9,1863,Customer_427,Delhi,UPI,Pending,2
429,Jacket,Winter,7,1152,Customer_428,Mumbai,UPI,Cancelled,1
430,Skirt,Ethnic,7,1799,Customer_429,Hyderabad,Card,Delivered,3
431,Skirt,Winter,3,987,Customer_430,Chennai,Card,Delivered,5
432,Skirt,Formal,9,1037,Customer_431,Hyderabad,UPI,Pending,1
433,Kurta,Formal,7,1207,Customer_432,Hyderabad,Cash,Delivered,5
434,Jeans,Formal,8,847,Customer_433,Delhi,UPI,Delivered,1
435,T-shirt,Denim,3,991,Customer_434,Chennai,UPI,Delivered,2
436,Jeans,Denim,2,1539,Customer_435,Bangalore,UPI,Pending,4
437,Hoodie,Casual,10,1855,Customer_436,Delhi,Cash,Cancelled,4
438,T-shirt,Denim,6,745,Customer_437,Mumbai,Cash,Pending,3
439,Jacket,Formal,2,361,Customer_438,Mumbai,Cash,Pending,5
440,Kurta,Ethnic,3,1550,Customer_439,Mumbai,UPI,Cancelled,3
441,Hoodie,Denim,10,967,Customer_440,Hyderabad,Cash,Cancelled,3
442,Shirt,Casual,6,1948,Customer_441,Delhi,Cash,Cancelled,4
443,Dress,Formal,2,1354,Customer_442,Bangalore,UPI,Cancelled,1
444,Shirt,Denim,6,1391,Customer_443,Hyderabad,Cash,Cancelled,4
445,Skirt,Casual,1,1628,Customer_444,Mumbai,Card,Delivered,2
446,Hoodie,Denim,6,1205,Customer_445,Bangalore,UPI,Delivered,2
447,Jeans,Denim,2,1441,Customer_446,Mumbai,UPI,Delivered,3
448,Jeans,Denim,5,1873,Customer_447,Delhi,Card,Pending,5
449,Kurta,Winter,4,658,Customer_448,Mumbai,Card,Cancelled,5
450,Jeans,Winter,1,1235,Customer_449,Mumbai,Cash,Cancelled,5
451,Jeans,Formal,5,1238,Customer_450,Mumbai,Cash,Cancelled,3
452,Skirt,Formal,5,1906,Customer_451,Hyderabad,Card,Cancelled,3
453,Skirt,Ethnic,7,875,Customer_452,Chennai,Card,Cancelled,2
454,Jeans,Casual,10,1305,Customer_453,Chennai,Cash,Delivered,4
455,Jacket,Winter,8,1260,Customer_454,Bangalore,Card,Cancelled,1
456,Jeans,Denim,4,404,Customer_455,Bangalore,Card,Pending,5
457,Dress,Formal,6,1788,Customer_456,Chennai,Cash,Delivered,5
458,Jacket,Formal,8,1231,Customer_457,Mumbai,UPI,Delivered,2
459,Jacket,Casual,10,367,Customer_458,Delhi,Card,Pending,5
460,Skirt,Formal,1,1659,Customer_459,Mumbai,UPI,Delivered,3
461,Jeans,Casual,10,996,Customer_460,Mumbai,Cash,Cancelled,5
462,T-shirt,Winter,1,623,Customer_461,Bangalore,Card,Pending,4
463,Jeans,Ethnic,8,517,Customer_462,Mumbai,UPI,Pending,5
464,Shirt,Casual,2,617,Customer_463,Hyderabad,UPI,Delivered,2
465,Hoodie,Winter,6,671,Customer_464,Bangalore,Card,Cancelled,2
466,Kurta,Ethnic,2,963,Customer_465,Bangalore,Card,Cancelled,5
467,Dress,Casual,7,1360,Customer_466,Delhi,UPI,Pending,2
468,T-shirt,Winter,9,984,Customer_467,Hyderabad,Card,Delivered,1
469,Jeans,Formal,2,1569,Customer_468,Mumbai,Cash,Pending,1
470,Kurta,Denim,1,1656,Customer_469,Chennai,Card,Pending,1
471,Kurta,Casual,3,909,Customer_470,Mumbai,Cash,Pending,2
472,T-shirt,Ethnic,5,1101,Customer_471,Mumbai,Cash,Pending,1
473,Skirt,Ethnic,3,1798,Customer_472,Hyderabad,UPI,Delivered,5
474,Hoodie,Casual,9,254,Customer_473,Mumbai,Card,Pending,5
475,Jeans,Formal,4,1541,Customer_474,Hyderabad,Card,Delivered,5
476,Dress,Ethnic,10,1710,Customer_475,Mumbai,Card,Cancelled,3
477,Hoodie,Formal,10,1609,Customer_476,Mumbai,Cash,Delivered,3
478,Shirt,Denim,7,237,Customer_477,Delhi,Card,Cancelled,2
479,Jacket,Formal,8,1319,Customer_478,Bangalore,Card,Delivered,3
480,Skirt,Casual,5,1260,Customer_479,Bangalore,Card,Pending,2
481,Skirt,Casual,9,359,Customer_480,Chennai,UPI,Cancelled,3
482,Kurta,Denim,8,1219,Customer_481,Mumbai,Card,Cancelled,5
483,T-shirt,Ethnic,7,1784,Customer_482,Chennai,UPI,Pending,2
484,Skirt,Formal,7,411,Customer_483,Mumbai,Cash,Delivered,3
485,Hoodie,Ethnic,6,202,Customer_484,Hyderabad,Card,Cancelled,3
486,Shirt,Ethnic,2,887,Customer_485,Chennai,Card,Pending,2
487,Hoodie,Casual,2,302,Customer_486,Bangalore,Cash,Cancelled,2
488,Kurta,Winter,6,1494,Customer_487,Bangalore,Card,Pending,1
489,Jeans,Formal,1,1502,Customer_488,Hyderabad,Cash,Cancelled,5
490,Kurta,Formal,3,698,Customer_489,Bangalore,Card,Cancelled,5
491,Jeans,Winter,4,450,Customer_490,Mumbai,Card,Cancelled,5
492,Jeans,Formal,6,895,Customer_491,Chennai,Cash,Pending,2
493,Jacket,Denim,4,356,Customer_492,Hyderabad,UPI,Delivered,2
494,Skirt,Casual,3,2000,Customer_493,Delhi,UPI,Delivered,4
495,Dress,Casual,1,526,Customer_494,Mumbai,UPI,Pending,3
496,Shirt,Casual,9,1156,Customer_495,Hyderabad,Card,Delivered,5
497,Skirt,Formal,5,1697,Customer_496,Mumbai,Cash,Pending,1
498,Hoodie,Denim,3,723,Customer_497,Delhi,UPI,Pending,1
499,Dress,Ethnic,5,391,Customer_498,Bangalore,Card,Delivered,4
500,Hoodie,Ethnic,5,469,Customer_499,Hyderabad,Card,Delivered,4
501,Jacket,Winter,2,1445,Customer_500,Hyderabad,Card,Pending,2
502,Jeans,Ethnic,9,1212,Customer_501,Bangalore,Card,Pending,4
503,T-shirt,Formal,10,1375,Customer_502,Bangalore,UPI,Pending,2
504,Jacket,Ethnic,9,234,Customer_503,Bangalore,Card,Cancelled,3
505,Kurta,Casual,8,1291,Customer_504,Bangalore,Cash,Cancelled,2
506,Shirt,Ethnic,6,276,Customer_505,Hyderabad,Card,Cancelled,5
507,Skirt,Formal,4,1333,Customer_506,Chennai,Card,Cancelled,2
508,T-shirt,Ethnic,3,1564,Customer_507,Delhi,Cash,Delivered,3
509,Kurta,Casual,9,1664,Customer_508,Mumbai,Card,Delivered,5
510,Kurta,Denim,8,1316,Customer_509,Delhi,UPI,Delivered,1
511,Dress,Formal,4,1539,Customer_510,Bangalore,Card,Cancelled,3
512,Skirt,Denim,10,1270,Customer_511,Delhi,Card,Cancelled,4
513,Shirt,Ethnic,2,1829,Customer_512,Mumbai,Cash,Cancelled,4
514,Skirt,Winter,6,790,Customer_513,Delhi,Card,Cancelled,5
515,Dress,Winter,4,1193,Customer_514,Delhi,Card,Cancelled,5
516,Jeans,Casual,2,816,Customer_515,Chennai,Card,Cancelled,4
517,Skirt,Winter,3,1882,Customer_516,Mumbai,UPI,Pending,3
518,Shirt,Formal,3,542,Customer_517,Mumbai,UPI,Cancelled,5
519,Jeans,Ethnic,2,1939,Customer_518,Mumbai,UPI,Cancelled,1
520,Dress,Ethnic,9,385,Customer_519,Hyderabad,UPI,Cancelled,1
521,Kurta,Winter,5,790,Customer_520,Chennai,Card,Cancelled,1
522,Shirt,Winter,2,438,Customer_521,Mumbai,Cash,Pending,1
523,Hoodie,Formal,1,560,Customer_522,Bangalore,Cash,Pending,5
524,Dress,Casual,4,669,Customer_523,Bangalore,UPI,Pending,3
525,Shirt,Formal,2,1877,Customer_524,Delhi,Cash,Cancelled,3
526,Dress,Casual,4,205,Customer_525,Chennai,Card,Cancelled,3
527,Kurta,Casual,6,1935,Customer_526,Delhi,Card,Delivered,4
528,Jeans,Ethnic,6,565,Customer_527,Bangalore,Cash,Cancelled,2
529,T-shirt,Winter,9,439,Customer_528,Delhi,Card,Cancelled,4
530,Jacket,Denim,2,1120,Customer_529,Hyderabad,UPI,Delivered,4
531,T-shirt,Casual,1,457,Customer_530,Hyderabad,Card,Cancelled,1
532,Dress,Winter,9,354,Customer_531,Mumbai,Cash,Delivered,5
533,Shirt,Winter,5,382,Customer_532,Hyderabad,Cash,Delivered,3
534,T-shirt,Casual,5,1895,Customer_533,Chennai,UPI,Delivered,4
535,Shirt,Denim,10,559,Customer_534,Bangalore,Card,Pending,5
536,Jeans,Formal,1,1464,Customer_535,Bangalore,Card,Pending,2
537,T-shirt,Casual,5,865,Customer_536,Hyderabad,UPI,Cancelled,3
538,Dress,Winter,1,1708,Customer_537,Hyderabad,UPI,Delivered,5
539,Skirt,Denim,10,987,Customer_538,Mumbai,UPI,Cancelled,4
540,Skirt,Ethnic,1,1942,Customer_539,Bangalore,UPI,Cancelled,4
541,Kurta,Formal,10,1664,Customer_540,Delhi,UPI,Pending,5
542,Shirt,Winter,10,667,Customer_541,Chennai,UPI,Pending,5
543,Skirt,Casual,9,1770,Customer_542,Mumbai,Cash,Delivered,4
544,Kurta,Casual,5,630,Customer_543,Bangalore,Card,Cancelled,5
545,Jacket,Denim,1,520,Customer_544,Delhi,Card,Pending,5
546,Shirt,Formal,8,939,Customer_545,Chennai,UPI,Pending,4
547,Skirt,Formal,7,1643,Customer_546,Mumbai,UPI,Pending,4
548,Skirt,Casual,10,271,Customer_547,Chennai,UPI,Pending,1
549,Dress,Casual,5,540,Customer_548,Mumbai,UPI,Delivered,3
550,Hoodie,Formal,3,894,Customer_549,Bangalore,Cash,Cancelled,3
551,Dress,Ethnic,9,1866,Customer_550,Delhi,Cash,Cancelled,5
552,Jacket,Denim,1,1667,Customer_551,Delhi,Cash,Delivered,4
553,Dress,Ethnic,9,855,Customer_552,Delhi,Cash,Delivered,1
554,Jeans,Denim,10,946,Customer_553,Mumbai,UPI,Delivered,4
555,Dress,Ethnic,9,1463,Customer_554,Mumbai,UPI,Delivered,2
556,Hoodie,Casual,8,803,Customer_555,Hyderabad,UPI,Delivered,2
557,T-shirt,Winter,1,751,Customer_556,Mumbai,UPI,Pending,5
558,Jacket,Ethnic,4,1101,Customer_557,Hyderabad,UPI,Pending,5
559,Dress,Casual,10,910,Customer_558,Chennai,UPI,Cancelled,4
560,Skirt,Formal,5,1520,Customer_559,Hyderabad,Card,Pending,1
561,Jacket,Denim,10,1907,Customer_560,Bangalore,Card,Delivered,2
562,Shirt,Ethnic,2,1478,Customer_561,Bangalore,Card,Cancelled,1
563,Hoodie,Formal,6,1825,Customer_562,Bangalore,Cash,Pending,3
564,Dress,Formal,4,585,Customer_563,Chennai,UPI,Cancelled,4
565,Jacket,Denim,4,1197,Customer_564,Delhi,Cash,Pending,4
566,Dress,Casual,7,1407,Customer_565,Chennai,Card,Delivered,4
567,Jeans,Winter,2,1062,Customer_566,Hyderabad,Card,Delivered,3
568,Kurta,Denim,9,1799,Customer_567,Chennai,UPI,Delivered,3
569,Kurta,Formal,4,543,Customer_568,Chennai,Card,Pending,3
570,Jeans,Ethnic,1,279,Customer_569,Hyderabad,Cash,Cancelled,4
571,Shirt,Formal,6,587,Customer_570,Chennai,UPI,Pending,3
572,Dress,Winter,4,1300,Customer_571,Chennai,Card,Cancelled,4
573,Skirt,Denim,3,842,Customer_572,Mumbai,UPI,Pending,2
574,Jeans,Casual,3,475,Customer_573,Hyderabad,Cash,Cancelled,3
575,Jeans,Formal,9,371,Customer_574,Hyderabad,Card,Pending,5
576,Kurta,Ethnic,9,1499,Customer_575,Bangalore,Cash,Delivered,3
577,Jacket,Formal,4,1152,Customer_576,Chennai,Cash,Cancelled,1
578,Jacket,Winter,10,1611,Customer_577,Delhi,Card,Delivered,5
579,Jeans,Ethnic,9,1568,Customer_578,Mumbai,UPI,Pending,3
580,Kurta,Winter,1,1268,Customer_579,Chennai,UPI,Delivered,2
581,Dress,Formal,5,1504,Customer_580,Bangalore,Cash,Cancelled,4
582,Dress,Winter,10,774,Customer_581,Chennai,UPI,Cancelled,3
583,Dress,Casual,9,1496,Customer_582,Hyderabad,UPI,Cancelled,3
584,Dress,Denim,10,1540,Customer_583,Bangalore,Cash,Cancelled,3
585,Skirt,Winter,8,344,Customer_584,Hyderabad,Cash,Pending,5
586,Kurta,Casual,8,1259,Customer_585,Bangalore,Cash,Pending,4
587,Jeans,Denim,2,209,Customer_586,Delhi,UPI,Cancelled,1
588,Jeans,Formal,1,1279,Customer_587,Chennai,UPI,Pending,5
589,Kurta,Denim,4,878,Customer_588,Chennai,Cash,Pending,5
590,Shirt,Winter,3,870,Customer_589,Chennai,Cash,Pending,2
591,Kurta,Formal,1,1417,Customer_590,Bangalore,UPI,Pending,5
592,Hoodie,Formal,10,1407,Customer_591,Bangalore,Cash,Delivered,5
593,T-shirt,Casual,10,1870,Customer_592,Mumbai,Cash,Delivered,4
594,Jeans,Denim,6,1974,Customer_593,Hyderabad,Cash,Pending,3
595,Skirt,Formal,8,1529,Customer_594,Bangalore,Card,Pending,2
596,Jeans,Formal,10,1609,Customer_595,Chennai,Cash,Pending,1
597,T-shirt,Formal,8,1305,Customer_596,Hyderabad,Cash,Delivered,5
598,Shirt,Formal,1,1727,Customer_597,Delhi,Cash,Delivered,3
599,Skirt,Casual,8,1642,Customer_598,Chennai,UPI,Pending,1
600,Kurta,Casual,3,974,Customer_599,Hyderabad,Card,Delivered,3
601,Skirt,Denim,7,1725,Customer_600,Delhi,UPI,Pending,2
602,Shirt,Formal,8,1524,Customer_601,Hyderabad,Cash,Cancelled,2
603,Jeans,Formal,6,650,Customer_602,Bangalore,UPI,Pending,5
604,Jacket,Winter,9,889,Customer_603,Bangalore,Card,Delivered,3
605,Kurta,Ethnic,1,1405,Customer_604,Bangalore,UPI,Delivered,2
606,Skirt,Casual,2,1955,Customer_605,Delhi,UPI,Delivered,1
607,Shirt,Casual,4,1955,Customer_606,Mumbai,Cash,Delivered,4
608,T-shirt,Winter,5,668,Customer_607,Chennai,UPI,Delivered,5
609,Jeans,Formal,9,1723,Customer_608,Delhi,Cash,Cancelled,4
610,Shirt,Ethnic,7,1939,Customer_609,Bangalore,Card,Pending,2
611,Hoodie,Casual,6,1213,Customer_610,Mumbai,Cash,Delivered,2
612,Dress,Formal,5,305,Customer_611,Chennai,Card,Pending,3
613,Skirt,Formal,10,1639,Customer_612,Bangalore,Card,Pending,3
614,Shirt,Winter,1,945,Customer_613,Mumbai,Card,Delivered,5
615,Shirt,Denim,7,1988,Customer_614,Hyderabad,UPI,Cancelled,3
616,Skirt,Casual,3,1566,Customer_615,Delhi,Cash,Delivered,4
617,Shirt,Formal,6,1765,Customer_616,Delhi,Cash,Cancelled,4
618,T-shirt,Denim,10,1341,Customer_617,Mumbai,Card,Cancelled,4
619,T-shirt,Denim,9,779,Customer_618,Hyderabad,Card,Pending,1
620,Hoodie,Denim,7,645,Customer_619,Bangalore,Card,Cancelled,1
621,Jeans,Casual,1,1368,Customer_620,Delhi,UPI,Cancelled,4
622,Jacket,Denim,5,1819,Customer_621,Chennai,Card,Delivered,3
623,T-shirt,Formal,4,1029,Customer_622,Mumbai,Card,Cancelled,1
624,Hoodie,Ethnic,5,470,Customer_623,Bangalore,Cash,Cancelled,2
625,T-shirt,Ethnic,1,978,Customer_624,Delhi,UPI,Pending,5
626,T-shirt,Winter,2,1827,Customer_625,Chennai,UPI,Cancelled,1
627,T-shirt,Ethnic,6,559,Customer_626,Chennai,Cash,Cancelled,5
628,Shirt,Winter,6,1342,Customer_627,Hyderabad,Card,Pending,3
629,Kurta,Winter,2,891,Customer_628,Bangalore,UPI,Delivered,2
630,Jeans,Denim,6,205,Customer_629,Hyderabad,Cash,Delivered,5
631,Dress,Formal,4,1362,Customer_630,Mumbai,UPI,Cancelled,1
632,Shirt,Denim,9,1213,Customer_631,Hyderabad,UPI,Delivered,1
633,Shirt,Ethnic,5,1695,Customer_632,Chennai,UPI,Delivered,2
634,Skirt,Ethnic,2,293,Customer_633,Bangalore,UPI,Cancelled,1
635,T-shirt,Ethnic,2,936,Customer_634,Delhi,Cash,Pending,2
636,Kurta,Casual,7,1682,Customer_635,Hyderabad,UPI,Delivered,2
637,Skirt,Winter,3,1537,Customer_636,Delhi,Cash,Delivered,2
638,Skirt,Winter,7,918,Customer_637,Hyderabad,Card,Pending,2
639,T-shirt,Winter,1,1816,Customer_638,Chennai,Card,Delivered,2
640,Dress,Ethnic,5,1359,Customer_639,Chennai,Cash,Delivered,3
641,Dress,Denim,3,1856,Customer_640,Mumbai,UPI,Cancelled,4
642,Hoodie,Formal,3,901,Customer_641,Hyderabad,Card,Cancelled,2
643,Jacket,Formal,2,1725,Customer_642,Mumbai,Card,Delivered,5
644,Hoodie,Winter,8,1359,Customer_643,Mumbai,Card,Pending,4
645,Jacket,Denim,8,1887,Customer_644,Bangalore,Cash,Pending,5
646,Skirt,Denim,4,671,Customer_645,Mumbai,Cash,Cancelled,5
647,Jacket,Winter,1,1496,Customer_646,Mumbai,Cash,Delivered,3
648,Kurta,Winter,6,1076,Customer_647,Chennai,UPI,Delivered,5
649,T-shirt,Casual,1,460,Customer_648,Delhi,UPI,Pending,5
650,Jeans,Denim,7,429,Customer_649,Chennai,Cash,Pending,2
651,Jeans,Formal,5,1468,Customer_650,Chennai,UPI,Pending,5
652,Hoodie,Casual,2,994,Customer_651,Chennai,Card,Delivered,1
653,Kurta,Formal,7,344,Customer_652,Hyderabad,UPI,Pending,1
654,Dress,Ethnic,10,1075,Customer_653,Chennai,Card,Delivered,4
655,T-shirt,Winter,10,1176,Customer_654,Mumbai,UPI,Delivered,3
656,Jeans,Winter,7,1787,Customer_655,Mumbai,Card,Pending,2
657,Skirt,Formal,6,936,Customer_656,Mumbai,UPI,Delivered,5
658,Jeans,Casual,4,607,Customer_657,Delhi,UPI,Cancelled,3
659,Dress,Winter,5,1868,Customer_658,Chennai,UPI,Delivered,5
660,Skirt,Casual,9,1656,Customer_659,Hyderabad,Cash,Pending,1
661,Kurta,Ethnic,9,767,Customer_660,Chennai,UPI,Pending,2
662,T-shirt,Denim,10,1453,Customer_661,Delhi,Card,Delivered,5
663,Jeans,Winter,6,403,Customer_662,Hyderabad,Cash,Cancelled,1
664,Hoodie,Formal,8,1396,Customer_663,Chennai,UPI,Delivered,4
665,Skirt,Denim,4,323,Customer_664,Chennai,UPI,Delivered,1
666,Dress,Winter,10,763,Customer_665,Delhi,Cash,Cancelled,3
667,Hoodie,Ethnic,5,1080,Customer_666,Delhi,Cash,Delivered,4
668,T-shirt,Ethnic,3,799,Customer_667,Delhi,Card,Pending,4
669,Hoodie,Ethnic,5,1068,Customer_668,Mumbai,UPI,Delivered,5
670,Jacket,Formal,7,1877,Customer_669,Chennai,Card,Cancelled,4
671,Jeans,Winter,2,1116,Customer_670,Mumbai,Cash,Pending,3
672,Jacket,Winter,7,1944,Customer_671,Hyderabad,Card,Delivered,2
673,Jeans,Winter,2,1914,Customer_672,Bangalore,Card,Delivered,4
674,Shirt,Casual,9,1131,Customer_673,Hyderabad,UPI,Pending,5
675,Jeans,Casual,8,1251,Customer_674,Hyderabad,Cash,Cancelled,1
676,Jacket,Ethnic,1,1993,Customer_675,Mumbai,Card,Cancelled,2
677,Shirt,Denim,4,1220,Customer_676,Delhi,Card,Cancelled,1
678,Shirt,Denim,4,1417,Customer_677,Hyderabad,UPI,Pending,2
679,Skirt,Casual,1,436,Customer_678,Chennai,UPI,Pending,1
680,Hoodie,Ethnic,7,1800,Customer_679,Bangalore,Cash,Delivered,5
681,Skirt,Casual,1,1527,Customer_680,Mumbai,Cash,Pending,1
682,Shirt,Casual,8,1155,Customer_681,Delhi,Card,Delivered,3
683,Jeans,Denim,10,462,Customer_682,Hyderabad,Cash,Delivered,1
684,T-shirt,Casual,2,1227,Customer_683,Bangalore,Cash,Pending,2
685,Kurta,Formal,3,1440,Customer_684,Bangalore,Cash,Pending,5
686,Jeans,Formal,1,916,Customer_685,Chennai,Card,Cancelled,3
687,Jacket,Formal,5,567,Customer_686,Hyderabad,Cash,Pending,1
688,Shirt,Casual,2,837,Customer_687,Delhi,Card,Pending,3
689,Shirt,Formal,9,784,Customer_688,Bangalore,Card,Cancelled,5
690,Jeans,Casual,5,776,Customer_689,Mumbai,Card,Cancelled,3
691,Skirt,Denim,8,595,Customer_690,Bangalore,Cash,Delivered,2
692,Dress,Casual,1,583,Customer_691,Mumbai,Card,Delivered,2
693,Kurta,Winter,8,625,Customer_692,Bangalore,Cash,Delivered,5
694,Kurta,Winter,8,1226,Customer_693,Mumbai,Card,Pending,2
695,Hoodie,Denim,7,1763,Customer_694,Hyderabad,UPI,Delivered,5
696,Jeans,Casual,10,1827,Customer_695,Mumbai,Card,Delivered,2
697,Jacket,Casual,6,1473,Customer_696,Chennai,Card,Cancelled,4
698,Hoodie,Ethnic,9,1907,Customer_697,Delhi,Card,Delivered,1
699,Jeans,Denim,9,1136,Customer_698,Mumbai,Card,Cancelled,4
700,T-shirt,Denim,8,662,Customer_699,Bangalore,UPI,Delivered,5
701,Kurta,Ethnic,8,1044,Customer_700,Chennai,Card,Cancelled,4
702,Dress,Ethnic,3,692,Customer_701,Delhi,UPI,Pending,3
703,Skirt,Casual,2,1023,Customer_702,Hyderabad,Card,Delivered,5
704,Kurta,Ethnic,1,1997,Customer_703,Hyderabad,Cash,Delivered,1
705,Hoodie,Ethnic,1,1752,Customer_704,Delhi,Card,Cancelled,4
706,Jacket,Casual,6,425,Customer_705,Delhi,Cash,Cancelled,1
707,Jacket,Denim,7,1777,Customer_706,Hyderabad,Cash,Pending,3
708,Skirt,Ethnic,2,455,Customer_707,Mumbai,Card,Delivered,1
709,Hoodie,Casual,1,1043,Customer_708,Bangalore,UPI,Delivered,4
710,Shirt,Denim,2,1538,Customer_709,Hyderabad,Cash,Cancelled,4
711,Kurta,Denim,10,1485,Customer_710,Mumbai,UPI,Delivered,2
712,Kurta,Winter,4,463,Customer_711,Bangalore,Cash,Cancelled,4
713,Jeans,Ethnic,1,1161,Customer_712,Delhi,Cash,Cancelled,2
714,Kurta,Formal,4,912,Customer_713,Mumbai,UPI,Cancelled,4
715,Kurta,Ethnic,9,712,Customer_714,Delhi,UPI,Delivered,1
716,Hoodie,Winter,1,1346,Customer_715,Hyderabad,Card,Pending,2
717,Kurta,Denim,7,787,Customer_716,Chennai,Cash,Cancelled,2
718,Skirt,Formal,3,1861,Customer_717,Hyderabad,Cash,Pending,3
719,Hoodie,Denim,2,1434,Customer_718,Bangalore,UPI,Pending,5
